"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"BIRC3",270.077270138849,1.65896640011923,0.16764817832383,9.8955229738003,4.35329090116542e-23,1.45225784462878e-20,"Up"
"LTB",27.1261452485445,1.63462188335045,0.424160272694616,3.85378355442386,0.000116306423184656,0.00553733408715388,"Up"
"IFITM1",113.663230194448,1.61351726107687,0.232048420225117,6.95336455861904,3.56675384036073e-12,6.61038378413523e-10,"Up"
"TNFAIP3",2290.73743950555,1.60943450440964,0.107624619636132,14.9541481294054,1.46342358508075e-50,2.44099053991469e-47,"Up"
"IRAK2",190.514667270865,1.59820322994432,0.17827157906137,8.9649917185854,3.10304180447156e-19,8.83685758756339e-17,"Up"
"IRF7",54.9410319919603,1.57112703487988,0.325682608190533,4.82410480439512,1.40633459297644e-06,0.000115636357095724,"Up"
"TNFAIP2",736.752448497951,1.5473341455198,0.145755420606451,10.6159629541168,2.51190905032329e-26,1.01134655419223e-23,"Up"
"KRT6B",2805.68441372815,1.54628063648476,0.110693998311156,13.9689654369357,2.41103533482498e-44,2.81512485694165e-41,"Up"
"SOD2",2003.01151189525,1.51745669912454,0.118906733357583,12.7617390224754,2.68147078145771e-37,2.08725685628668e-34,"Up"
"RND1",55.4148791982837,1.51458886614107,0.309115113015317,4.89975676493701,9.59553742046304e-07,8.11865905227003e-05,"Up"
"C3",6341.34928608035,1.50667126974605,0.107973017178567,13.9541462220538,2.96835034593202e-44,3.15076896719112e-41,"Up"
"SERPINA3",2128.19531947682,1.46571320449357,0.147685865210513,9.92453273984157,3.25624265297927e-23,1.13892749460516e-20,"Up"
"CXCL1",1803.22824130303,1.4151668809109,0.105495398667423,13.41448915106,4.97348344351272e-41,4.14788519188961e-38,"Up"
"TRIML2",47.0000495164026,1.39761044171409,0.332426573232223,4.20426811287967,2.61928311426518e-05,0.0015215298329433,"Up"
"PLAT",444.431013829832,1.39314096583739,0.141175177443591,9.86817223158113,5.71973083191922e-23,1.80496154576997e-20,"Up"
"CXCL2",593.061132726121,1.38916066954928,0.155827879135524,8.91471203520089,4.89085601284713e-19,1.3596579715715e-16,"Up"
"RHCG",1095.49604749805,1.34659723725769,0.117737425896377,11.4372913031313,2.72253210418122e-30,1.38209934123565e-27,"Up"
"OAS3",977.024263619554,1.31553306651207,0.133043603531193,9.88798432691001,4.69383433408059e-23,1.5223669356868e-20,"Up"
"HEPHL1",230.560743483622,1.30599610871551,0.160737379387833,8.12503049190789,4.47249962739677e-16,1.04441811298969e-13,"Up"
"LIF",973.220202605621,1.30536892906135,0.113447610927098,11.5063589122224,1.22543807558725e-30,6.81343570026513e-28,"Up"
"BST2",55.3796803020221,1.29139186684347,0.309070604369059,4.17830699066235,2.93687073190343e-05,0.00168920702786721,"Up"
"HBEGF",989.902610252007,1.28982426028531,0.11268278631082,11.4465066272634,2.44813869001561e-30,1.2992939702101e-27,"Up"
"MYEOV",68.8316413444236,1.28184399408793,0.272033555004357,4.71208044194182,2.45200544998536e-06,0.000186163932313646,"Up"
"OAS2",662.917760061623,1.26417384626825,0.130175804691334,9.7112812113264,2.69922593771057e-22,8.29372685492331e-20,"Up"
"TNIP1",4663.34812334605,1.26197439246637,0.0913324468711245,13.8173719822386,2.00247884139082e-43,1.79853407323686e-40,"Up"
"IRF9",677.754398474074,1.24839133533426,0.112190486799779,11.1274259604756,9.22613184613278e-29,4.4885131431436e-26,"Up"
"C15orf48",897.734786271518,1.23388357009171,0.106312921128811,11.6061486881421,3.83502922764992e-31,2.23889006310202e-28,"Up"
