"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"NTHL1",353.469375330285,-1.4343983527472,0.165760836334981,-8.65342130543109,4.99781087074979e-18,1.01684356563485e-16,"Down"
"SLC39A4",71.9810522992906,-1.43238702126856,0.262157983039878,-5.46383140676925,4.65966106741406e-08,3.03059326195643e-07,"Down"
"CHDH",249.528989020307,-1.42873821113094,0.180431736783288,-7.9184418251594,2.40505422582077e-15,3.8106883201279e-14,"Down"
"BCL2L12",545.97985402645,-1.42755777484744,0.180639440351693,-7.90280224555652,2.72702052866623e-15,4.28829965944465e-14,"Down"
"ELN",17.8865067956853,-1.42564590582729,0.487023205075441,-2.92726484276339,0.00341957548870892,0.00830696248353055,"Down"
"WDR54",270.579423016508,-1.42525678424342,0.17900751781487,-7.96199400808087,1.69288676169871e-15,2.71663889684634e-14,"Down"
"DANCR",245.078927753424,-1.42505151057182,0.174040728728402,-8.18803461111494,2.65526472539989e-16,4.52152619611913e-15,"Down"
"SQLE",3589.10750225059,-1.42487857775897,0.12722539641155,-11.1996395212615,4.09395943842713e-29,1.54082863789211e-27,"Down"
"RPS10",213.283481076468,-1.42297496858402,0.229217217778324,-6.20797592072766,5.36713719122287e-10,4.67444662483372e-09,"Down"
"B9D2",48.6334191235403,-1.42222506582569,0.362279836187649,-3.92576379848262,8.64549618189936e-05,0.000309582867564985,"Down"
"C4orf48",184.290922016213,-1.41694900673085,0.263180930684121,-5.3839349342203,7.28748557945662e-08,4.59658061234675e-07,"Down"
"MIF",7632.13948079072,-1.41661658666796,0.174902230413173,-8.09947696676865,5.51959755429651e-16,9.1990845941487e-15,"Down"
"TMEM191A",64.1128460176899,-1.41633829365308,0.311421401063136,-4.54797996803674,5.41632896065954e-06,2.45033143771856e-05,"Down"
"GCSH",708.904680276445,-1.41486775153286,0.19369637301866,-7.30456502351004,2.78165127401914e-13,3.57197084193462e-12,"Down"
"TONSL",779.057735723699,-1.41415502938744,0.150857216411104,-9.37412914695243,6.97491625088652e-21,1.67786229121614e-19,"Down"
"CRP",12.0457533981829,-1.41343916746935,0.590849061134769,-2.39221699828843,0.0167469377049191,0.0336145692273784,"Down"
"MFSD3",676.985313440453,-1.41276074153115,0.186514420234837,-7.57453895389091,3.60405244173958e-14,5.00216935241663e-13,"Down"
"TMEM45A",13.5196188017431,-1.41216119702035,0.568138085510094,-2.48559502176741,0.0129335053809613,0.0267838107963629,"Down"
"ARMC6",250.274920166996,-1.40653055694711,0.166154330665097,-8.46520551897104,2.55701394833112e-17,4.87778627312541e-16,"Down"
"SGK2",263.988366973832,-1.40580440343955,0.161694717305158,-8.6941888199504,3.49316360872811e-18,7.17701959150646e-17,"Down"
"KHK",56.4577015046324,-1.40550801472679,0.325051212883793,-4.32395868410207,1.53254009912503e-05,6.37693395163811e-05,"Down"
"PLK1",1159.56762953291,-1.40482005488937,0.146626029622151,-9.58097316356131,9.61347907881396e-22,2.43898245535982e-20,"Down"
"PDE3B",43.7653010931981,-1.40378105186628,0.364519797017362,-3.85104201020781,0.000117616318841013,0.000408100119659374,"Down"
"DLEU1",121.091892626508,-1.39891089980631,0.213921311013828,-6.53937138462974,6.17779427282956e-11,6.01602918580986e-10,"Down"
"F12",204.733839029238,-1.39742620312571,0.216898028514136,-6.44277964488108,1.17304950919216e-10,1.10374095335626e-09,"Down"
"SPDEF",53.0578942077169,-1.39423965894036,0.329958955064436,-4.2254942244804,2.38416940041203e-05,9.53439537184557e-05,"Down"
"ARHGEF19",168.854958333929,-1.39297359476377,0.211567189565726,-6.58407193300182,4.57735487312381e-11,4.54940433186841e-10,"Down"
"MRPL41",572.903090723811,-1.39279197929117,0.188725556996692,-7.37998605729688,1.58306109802252e-13,2.07319798761926e-12,"Down"
"ADI1",449.830812695194,-1.39202176213342,0.150584998867551,-9.244093187249,2.37243794261544e-20,5.51646841090897e-19,"Down"
"NDUFB7",782.899779354956,-1.39083764954033,0.171816456374141,-8.09490359009434,5.73097238574756e-16,9.52603142050056e-15,"Down"
"QPCTL",392.51457208894,-1.38556992844945,0.186906182557536,-7.41318403431047,1.233025915474e-13,1.63011748930755e-12,"Down"
"CENPA",252.113395400303,-1.38300955654768,0.167373942967138,-8.26299202868888,1.42065730295882e-16,2.49371120139817e-15,"Down"
"MCM6",1087.51394146925,-1.38273365061605,0.125206810101756,-11.0435977842763,2.35414280848206e-28,8.6270385434812e-27,"Down"
"DNLZ",158.222295818233,-1.38255356296823,0.212854392896056,-6.49530199568572,8.2867011051951e-11,7.92803243903894e-10,"Down"
"SULT1A1",60.9958905739638,-1.38137521311141,0.28725435285138,-4.80889218700928,1.51769028857058e-06,7.61762610598924e-06,"Down"
"PIN1",652.075497691613,-1.37919490402959,0.171863060217381,-8.02496419117121,1.01555562773468e-15,1.65513116806226e-14,"Down"
"BCL7C",493.908662064171,-1.37831249832483,0.176673187918132,-7.80148088437457,6.1184876323491e-15,9.27243113618274e-14,"Down"
"IGFLR1",151.620948461446,-1.37758260311053,0.2277104851585,-6.04971089562103,1.45105995407469e-09,1.19645621081698e-08,"Down"
"SPTSSB",53.00788638292,-1.3768251050355,0.323848212107308,-4.25145192581542,2.12389104089878e-05,8.5618290175569e-05,"Down"
"VWA1",1963.53778485257,-1.37522056541351,0.166951586379381,-8.23724167728755,1.76226278059583e-16,3.04640543851139e-15,"Down"
"CENPI",212.273911289173,-1.37518778802426,0.200909019137293,-6.84482853945204,7.65675223306343e-12,8.4177259418407e-11,"Down"
"DMBX1",36.8111634815246,-1.3750419366066,0.373658934789876,-3.67993859796193,0.000233290120099386,0.000758450084359429,"Down"
"FDXR",145.262437399266,-1.37492081033104,0.233663364464462,-5.88419504051159,3.99995923632698e-09,3.07555147907276e-08,"Down"
"ATP6V0E2",424.301303842087,-1.37485052920945,0.161449077098453,-8.515691473238,1.65599180143215e-17,3.2038500664589e-16,"Down"
"DCTPP1",1427.28052450786,-1.37446540841316,0.137455425521066,-9.9993536319344,1.533949906564e-23,4.33972780563581e-22,"Down"
"PAQR9",27.1412936334513,-1.36983807265796,0.406682874410576,-3.36832003226919,0.000756277532379607,0.00216106391092422,"Down"
"FADS2",428.415128196346,-1.36725723012623,0.158817966301481,-8.60895818002597,7.37275378592291e-18,1.47844357118355e-16,"Down"
"BIRC5",1205.36911316893,-1.36582025792829,0.141849605597876,-9.62865037355265,6.05190965217791e-22,1.5736220678578e-20,"Down"
"PSRC1",232.433824597162,-1.36494581492548,0.196294583397874,-6.95355822508275,3.56185842407932e-12,4.07678279716768e-11,"Down"
"PCDHA13",19.1307217195968,-1.36395928482456,0.512513211771621,-2.66131536416344,0.00778360167937771,0.017120372033633,"Down"
"SPC25",1018.20646412309,-1.36036834138474,0.137398680201095,-9.90088361397448,4.12613170512802e-23,1.14156310508542e-21,"Down"
"IMP3",1111.66462211618,-1.35761752239885,0.14787052849727,-9.18112308243971,4.26618463473823e-20,9.7926908474678e-19,"Down"
"C5",56.2475201652789,-1.35693695836327,0.29623111009136,-4.58066999764061,4.63488694457534e-06,2.12858329338082e-05,"Down"
"BRICD5",48.5446164197469,-1.35257141220654,0.378691752330347,-3.57169493099136,0.000354678414510693,0.00109866153461753,"Down"
"POLR2L",1324.28267697891,-1.34903421532166,0.182566157098701,-7.38928965127052,1.47615289281045e-13,1.94743412690457e-12,"Down"
"TNFAIP8L1",103.605456855886,-1.34879223328355,0.236679319479907,-5.6988174389189,1.20641328470933e-08,8.55202358442421e-08,"Down"
"PCSK1N",880.796083203502,-1.34665001825134,0.479013007469296,-2.81130156645622,0.00493415156285878,0.0114867532035713,"Down"
"UPK1B",281.066669805652,-1.34483607373512,0.162485568584071,-8.27664933848752,1.26689596622086e-16,2.23633903445718e-15,"Down"
"EFHC2",21.6355844706433,-1.34473368955829,0.447005132624818,-3.00831823040153,0.00262697897854487,0.0065861027281662,"Down"
"ASB9",208.402934715792,-1.34184467987378,0.173994422796545,-7.71199822561456,1.23862854870403e-14,1.82417527625237e-13,"Down"
"CENPV",307.794752473511,-1.34048798668818,0.183177605173055,-7.31796872997531,2.51752505634522e-13,3.23943958225612e-12,"Down"
"SIVA1",578.640132901869,-1.34004259768699,0.171546961505675,-7.81152044854298,5.6502180594086e-15,8.59195142911444e-14,"Down"
"DTYMK",1131.81288409823,-1.33774708228124,0.154690161105883,-8.64791317506985,5.24497115587436e-18,1.06540070496877e-16,"Down"
"SNCA",222.588746508215,-1.33614505593293,0.174584826917293,-7.65327136112412,1.95929847776215e-14,2.80318354130058e-13,"Down"
"PALMD",221.477697708053,-1.33171132342797,0.214176126856567,-6.21783269206194,5.04068598665925e-10,4.40857763229591e-09,"Down"
"TUBB4B",5664.69659090649,-1.33106474158796,0.135206331704314,-9.84469236617483,7.22599503511589e-23,1.96024666179886e-21,"Down"
"DHCR24",8949.14248858601,-1.32877151450094,0.107147349854651,-12.4013474556623,2.56965754390645e-35,1.23392789263523e-33,"Down"
"TPGS1",96.4598835655971,-1.32791960023061,0.276239211390926,-4.80713651600811,1.53107445186592e-06,7.68172782435374e-06,"Down"
"NCLN",1294.60606951155,-1.32761817962348,0.144831914938167,-9.16661345111866,4.88112361641932e-20,1.11837517887721e-18,"Down"
"CENPO",471.870697791695,-1.32724563100131,0.143406883766317,-9.25510405179763,2.14021850658013e-20,5.02310085074323e-19,"Down"
"AADAT",87.866194751012,-1.32684097777429,0.242796444990107,-5.46482868737372,4.63354068210596e-08,3.01694782631339e-07,"Down"
"MYO1F",13.5666018128184,-1.32567860895657,0.595349006790012,-2.22672515421556,0.0259656482268203,0.049367031132697,"Down"
"KLHDC9",58.4602005435818,-1.32463851600129,0.312436368638595,-4.23970654176158,2.23812181909676e-05,8.9847472001088e-05,"Down"
"HPDL",162.637340284425,-1.3240457063985,0.216314091267224,-6.12094061298503,9.30245727093589e-10,7.90425064248404e-09,"Down"
"CNFN",32.9163436691999,-1.32310056932708,0.371858262946178,-3.55807763647457,0.000373578905856378,0.00115066709931137,"Down"
"AMACR",17.3131809412789,-1.32279394842076,0.508689601956798,-2.60039510014027,0.00931164829265962,0.02004859784434,"Down"
"CDC45",543.529767097482,-1.32187825585764,0.158191646433573,-8.3561824259331,6.47805066583925e-17,1.18007861911284e-15,"Down"
"NUDC",2146.26184419049,-1.31642767123935,0.146457812853038,-8.98844278495615,2.50757958563646e-19,5.47517333567627e-18,"Down"
"TRAPPC5",535.40498760246,-1.31637175242629,0.385241480855658,-3.41700418527752,0.000633143062517347,0.00183812416088254,"Down"
"CAPS",523.085670111015,-1.31165238588992,0.172568786976676,-7.60075103307758,2.94417046656274e-14,4.12282552596992e-13,"Down"
"PACSIN3",531.499129039632,-1.30828668292466,0.169276553492533,-7.72869399767387,1.08655504549542e-14,1.61157330002297e-13,"Down"
"LSM7",580.36759435657,-1.30519685394664,0.156013320335874,-8.36593215974602,5.96415071882157e-17,1.09281726548232e-15,"Down"
"PKIA",25.3795302978939,-1.30292066021775,0.422273833396344,-3.08548756085209,0.00203218724332874,0.00524277536447903,"Down"
"ADRA2A",30.5883163885514,-1.29857438064715,0.387740612103245,-3.34908013272898,0.000810803419998537,0.00230265271806581,"Down"
"SMO",64.1554397763513,-1.29624548571007,0.296355924106666,-4.37394828403539,1.22019297098721e-05,5.19452394883924e-05,"Down"
"KCNE3",14.1000835251028,-1.29572055271686,0.560192345556902,-2.31299224809784,0.0207230653491707,0.0405056422366121,"Down"
"PAGR1",705.871577058783,-1.29271112493182,0.129657288307763,-9.97021564929974,2.05781545800043e-23,5.76970942620121e-22,"Down"
"RAMP1",539.145606915814,-1.29209773870077,0.168487638241906,-7.66879844826149,1.7361499571826e-14,2.50393180821283e-13,"Down"
"HSPE1",772.913508153076,-1.29117094981119,0.171720174298514,-7.5190405267505,5.51796806113615e-14,7.55810860220977e-13,"Down"
"FBXL15",148.398309141708,-1.29004582205966,0.265579072508584,-4.85748297060554,1.18887358686204e-06,6.04223546802189e-06,"Down"
"POLE4",258.915274277708,-1.28946368891189,0.180420400089985,-7.14699495328003,8.86981374167252e-13,1.0751003445298e-11,"Down"
"GLYATL2",27.8649884035931,-1.28814475058704,0.407677051924332,-3.15971856769149,0.00157921600887772,0.00419684356218499,"Down"
"SKP2",218.383205534735,-1.28519538600673,0.184867962295878,-6.95196382350877,3.60235795226538e-12,4.11562007436116e-11,"Down"
"BAD",514.849239723277,-1.28483624025518,0.186863200742503,-6.87581201194171,6.16377390368864e-12,6.83633436592298e-11,"Down"
"HIST1H2BJ",17.2045035001929,-1.28436262309727,0.492148506366207,-2.60970541713192,0.00906202210762483,0.0195750298302072,"Down"
"SLC27A3",119.325013279247,-1.28353786600846,0.23159114699239,-5.5422579087215,2.98596069524595e-08,2.0044480660695e-07,"Down"
"VAV3",625.838089884567,-1.28289201551019,0.152772768924647,-8.39738668442252,4.56524741933569e-17,8.46394170215004e-16,"Down"
"FAM229B",122.818770068632,-1.28023493767445,0.212696478374049,-6.01906974417803,1.75422279286207e-09,1.42394263361013e-08,"Down"
"STXBP6",74.8375077204218,-1.27797364253515,0.258014575573962,-4.9531063882428,7.30380154740865e-07,3.85912920715315e-06,"Down"
"STEAP3",539.481653819525,-1.27774752075879,0.132827287625704,-9.61961614664128,6.60772832339774e-22,1.7110466751476e-20,"Down"
"ADCK5",266.942265179817,-1.27771896585327,0.203183191987,-6.28850720061048,3.20533203938101e-10,2.86536565260786e-09,"Down"
"SNHG9",41.5880601778311,-1.27640536142631,0.365694548769852,-3.49035927858363,0.000482371578027961,0.00144665302403073,"Down"
"WWOX",171.519215079178,-1.27177160854912,0.184595104433733,-6.88951970015905,5.59810722489393e-12,6.23654025329739e-11,"Down"
"CAPN8",253.131642783501,-1.27084354334999,0.192951334617987,-6.58634233272374,4.50793777672373e-11,4.48396699648242e-10,"Down"
"TBCD",753.5156993543,-1.27054405934991,0.148289051913961,-8.56802335001168,1.0527645389456e-17,2.09101394082492e-16,"Down"
"PPP1R16A",707.521217958773,-1.26709654443869,0.172123269493594,-7.36156446578448,1.81767195915962e-13,2.36071322944534e-12,"Down"
"PRPS1",950.926449771896,-1.26708327416298,0.122321638534632,-10.3586192054176,3.82442944982452e-25,1.1923277187724e-23,"Down"
"COMMD9",286.03062201858,-1.26708172721648,0.164085743825267,-7.72207077639712,1.14454805867296e-14,1.69357978976957e-13,"Down"
"PLA2G10",31.2307787421827,-1.26688599226203,0.387704802916264,-3.26765617225446,0.00108442018607686,0.00299890516154045,"Down"
"NCAPD2",1742.40519008731,-1.26649942977423,0.111337870951262,-11.3752797583909,5.55245318304927e-30,2.15445497656831e-28,"Down"
"NDUFB2",712.046539556756,-1.26568448027215,0.153087192032282,-8.26773594491986,1.36526861728744e-16,2.40138306934779e-15,"Down"
"LOC100506100",41.9706927858576,-1.2647095988651,0.373827742788995,-3.38313467435443,0.000716634808295726,0.00205810816965406,"Down"
"BLOC1S1",107.370651658327,-1.2641536047719,0.242788165358794,-5.20681723882103,1.92107131775148e-07,1.12877575365116e-06,"Down"
"SLC4A4",69.4958144273469,-1.26156248036619,0.278285473006182,-4.53333933222653,5.80584315748059e-06,2.60992224866228e-05,"Down"
"CDKN2C",518.261227412698,-1.26057407739481,0.14959445947814,-8.426609393104,3.55825159360894e-17,6.65605480935834e-16,"Down"
"MUC12",16.0521719575802,-1.25933691663642,0.512190998119601,-2.45872520458151,0.0139431296122346,0.0286521140236328,"Down"
"CD320",774.688153990121,-1.25932719291126,0.151201574703963,-8.3287968090074,8.16680971308101e-17,1.46639865521553e-15,"Down"
"KCNMB4",306.027651176638,-1.25842398962811,0.175158928015839,-7.1844695779042,6.7468602374325e-13,8.27381598392775e-12,"Down"
"PRR15L",472.4591899452,-1.25571119395879,0.148881471745826,-8.43430132194405,3.33187255046231e-17,6.27945243232243e-16,"Down"
"RPGRIP1L",154.689921942355,-1.2538680986176,0.197098499457699,-6.36163188490789,1.99621398880278e-10,1.83420453971153e-09,"Down"
"ATP6V0D1",889.159466291314,-1.25214383354798,0.148666649981801,-8.42249309916686,3.68556171463132e-17,6.88392622495891e-16,"Down"
"CYBB",23.4527339145966,-1.25199135835736,0.440795283864456,-2.84030116516025,0.00450709606319842,0.0106219321098281,"Down"
"TIMM8B",400.79179014333,-1.25094595444178,0.176475166916381,-7.08850982435682,1.35563758896156e-12,1.61503858388358e-11,"Down"
"COX8A",2123.55137641978,-1.25092571243742,0.141659135382443,-8.83053330136632,1.04177804420742e-18,2.19438726521875e-17,"Down"
"NUBP2",1015.43197541258,-1.25079330747735,0.171669505788168,-7.28605410573481,3.1916484199808e-13,4.06927056435599e-12,"Down"
"GCAT",351.175670023136,-1.25068924714466,0.173537120832379,-7.20704158940558,5.7180543453029e-13,7.09548268412685e-12,"Down"
"OST4",1393.19988067973,-1.25003316055595,0.140812561690619,-8.87728442368951,6.85124497895413e-19,1.45290445552e-17,"Down"
"CFD",22.6178111422867,-1.2476457256171,0.486541403030827,-2.5643156324315,0.0103379485833217,0.021949095306585,"Down"
"NME1",1076.70388227832,-1.24552243422038,0.129756162623749,-9.59894627765767,8.07658623213324e-22,2.07001748972037e-20,"Down"
"NXPH2",34.277866166974,-1.24488680137686,0.36515086951598,-3.40923959191716,0.00065144238893798,0.00188513679532665,"Down"
"AMDHD2",269.209980691641,-1.24416989203871,0.182502834289666,-6.81726339692886,9.27910466556027e-12,1.01126103281275e-10,"Down"
"GLP1R",95.4616878806068,-1.24398453079537,0.249288791304525,-4.99013423060705,6.03373496326028e-07,3.23580660224823e-06,"Down"
"PARD6A",137.169339384039,-1.24293443328182,0.233378789954791,-5.32582431129491,1.00496232600453e-07,6.18320708483791e-07,"Down"
"HSPA1A",6720.04230870285,-1.24189970049249,0.125639932481109,-9.88459382274202,4.8554683985097e-23,1.33744143820928e-21,"Down"
"MANEAL",420.33552346822,-1.23959015605103,0.149052606047015,-8.31646080485191,9.06289452793137e-17,1.62033177059292e-15,"Down"
"CAT",778.517338984029,-1.23940758497747,0.130780861871204,-9.47697979080507,2.61749264166787e-21,6.45768410984713e-20,"Down"
"SAMD1",300.00314604559,-1.23822595574084,0.165398056140368,-7.4863392269254,7.08212040896642e-14,9.61649134188257e-13,"Down"
"TMPO-AS1",115.654104593351,-1.23584818700011,0.222038855201046,-5.56590956065371,2.60788483091226e-08,1.77056449544005e-07,"Down"
"PXN-AS1",31.0422770984255,-1.23568949018028,0.41662809082724,-2.96592936814881,0.00301769785493948,0.00744650663830607,"Down"
"NDUFS3",818.338782654248,-1.23437334646877,0.151402857260117,-8.15290654883789,3.55280153338432e-16,5.98484699165399e-15,"Down"
"OVCA2",24.1372158468798,-1.23369144612143,0.506170043357067,-2.43730632089412,0.0147971386032249,0.0301499818101476,"Down"
"TUSC2",449.135246429332,-1.23136958314765,0.163077157432078,-7.55084036622678,4.32458641981289e-14,5.98234454740784e-13,"Down"
"DLL3",18.2113624195338,-1.22973631657991,0.489079187724214,-2.51439101774526,0.0119238149090785,0.0249234776943764,"Down"
"CHST7",279.854450966246,-1.22966103115925,0.191256982014948,-6.42936544435875,1.28137728754838e-10,1.20026169991359e-09,"Down"
"SAP30",150.120076955885,-1.22753696093265,0.206990174878907,-5.93041172920785,3.02175996876382e-09,2.36994478651545e-08,"Down"
"CMC4",41.1275878822124,-1.22733574293975,0.346062579488077,-3.54657167716696,0.00039027855792712,0.00119768882627341,"Down"
"UQCR11",1570.12014926666,-1.22611649097636,0.164921297989853,-7.43455518432678,1.04920420649922e-13,1.39890173617604e-12,"Down"
"TOP2A",18342.6999083378,-1.22449276159916,0.144463579963282,-8.47613469021316,2.3279922397244e-17,4.44767175921737e-16,"Down"
"ASF1B",723.782676635968,-1.22166725269681,0.132306472150476,-9.23361671458808,2.61644762224521e-20,6.05017307188178e-19,"Down"
"SFXN2",112.578374939942,-1.22036756253388,0.211900919622534,-5.7591423610042,8.45423794099785e-09,6.14599559829037e-08,"Down"
"ZFYVE21",428.438539558156,-1.21971206695434,0.155476248493665,-7.84500577272444,4.32933573336306e-15,6.65246907070124e-14,"Down"
"HNRNPAB",3821.57814363034,-1.21953754471227,0.109359135792878,-11.1516750372097,7.02709200144856e-29,2.6133692597672e-27,"Down"
"KIFC1",2011.15432649923,-1.21788517123412,0.115987063125615,-10.5001811272274,8.62145388481047e-26,2.75644595761045e-24,"Down"
"MZT2A",647.36638465197,-1.21776473722116,0.211263676393145,-5.76419362765889,8.20491756756234e-09,5.98209609507032e-08,"Down"
"TRNP1",2814.39497493892,-1.21723617306509,0.146281521181125,-8.32118891871455,8.70853161081399e-17,1.55920038111903e-15,"Down"
"IMPA2",480.034283577675,-1.21721904595317,0.148445035485852,-8.19979625434618,2.40794796630164e-16,4.11155474954475e-15,"Down"
"LMNB1",1659.29175659181,-1.21658614468229,0.112524470638951,-10.8117473272623,3.02845828962953e-27,1.04273812483316e-25,"Down"
"POP5",333.439906880429,-1.2160141798551,0.154527136355894,-7.86925978524885,3.56745691097695e-15,5.51986882287334e-14,"Down"
"HSD11B1L",53.5837360045574,-1.21364962010454,0.305129095989467,-3.97749554551308,6.96449270848932e-05,0.000254478096546638,"Down"
"CHRNA5",408.107436798535,-1.21108797890002,0.143375776585344,-8.44694974104722,2.99012374588683e-17,5.67806377381813e-16,"Down"
"C16orf95",20.6415691820548,-1.20946011039847,0.458594276512737,-2.6373205518296,0.00835638250566499,0.0181950211854585,"Down"
"TMEM213",317.331433790139,-1.20930515163904,0.162888419262843,-7.42413215814719,1.13521767434683e-13,1.50716982124881e-12,"Down"
"SSBP4",259.689488031524,-1.20892481953362,0.221986704538907,-5.44593344923382,5.1534403493502e-08,3.31731216735522e-07,"Down"
"NHP2",1282.74773887687,-1.20873369126292,0.158991252318381,-7.60251695384113,2.90425915123558e-14,4.07148545217399e-13,"Down"
"GTSE1",488.61043370235,-1.20588421602378,0.143609772161533,-8.39695097258003,4.58221253888574e-17,8.48284634414402e-16,"Down"
"ITGAE",118.81300149701,-1.20447797085654,0.223505425597923,-5.38903235854033,7.08380518706275e-08,4.47712205796558e-07,"Down"
"CACNA1D",78.9654747875368,-1.20348499768646,0.272348119017181,-4.41892164348138,9.91946004180835e-06,4.28987552463713e-05,"Down"
"ATP6V0E2-AS1",22.2340917926632,-1.20235260476104,0.437760680788672,-2.74659798727213,0.00602168951207588,0.0136695951195159,"Down"
"PKDCC",74.5214260955286,-1.20077842242382,0.253111829997363,-4.74406282170346,2.09473839258411e-06,1.02272521520283e-05,"Down"
"TBL3",1000.15521645873,-1.20072518914983,0.160412850662899,-7.48521819908997,7.14283641388431e-14,9.6884381791355e-13,"Down"
"TUB",72.4361274235115,-1.20056437954384,0.257800375914897,-4.65695356449037,3.20922792551576e-06,1.51778315435808e-05,"Down"
"ULK4",45.2441908262666,-1.19757939535217,0.319377152194555,-3.74973409062975,0.000177022180914417,0.000588181069300208,"Down"
"CHTF18",729.256800402167,-1.19749156493271,0.18860816775823,-6.34909706809586,2.16582349032662e-10,1.9813332703842e-09,"Down"
"AURKAIP1",1182.12038827241,-1.19592646066633,0.171866985256561,-6.9584420700757,3.44056159822809e-12,3.94515631386941e-11,"Down"
"SRSF2",2449.03696840697,-1.19397721943044,0.113019630147725,-10.5643348670476,4.36048804248366e-26,1.4306281842002e-24,"Down"
"ARHGEF39",128.033230361986,-1.192983353931,0.20392603226432,-5.85007877946994,4.91340239904308e-09,3.72758306702221e-08,"Down"
"NME3",600.110501565394,-1.19240210500303,0.183657587133432,-6.4925284253937,8.44075860225001e-11,8.06926220915327e-10,"Down"
"ASTN2",19.8508547593104,-1.19036270361444,0.455984382738429,-2.61053393203004,0.00904010031422239,0.0195344098686464,"Down"
"JMJD8",1331.62035399139,-1.18878481896264,0.130423355524339,-9.11481547291423,7.88044632412092e-20,1.77956096901275e-18,"Down"
"PANK1",105.594874285991,-1.18714117245658,0.229068506958095,-5.18247221419115,2.18963994170874e-07,1.27285516648588e-06,"Down"
"LIG1",982.060485383377,-1.18667044906166,0.128794929022517,-9.21364263381985,3.15241377056026e-20,7.26272091662349e-19,"Down"
"EMP3",467.210656648961,-1.18639715831773,0.149967503093642,-7.91102828175337,2.5527152450707e-15,4.02429939200894e-14,"Down"
"HSPBP1",1138.08257448084,-1.18607083383793,0.170702272422008,-6.94818420990754,3.70017660510172e-12,4.21968274720108e-11,"Down"
"ERVMER34-1",57.7346572834896,-1.1860277623942,0.322946277875546,-3.67252339985556,0.000240167151740653,0.000778183793372701,"Down"
"ZNF580",192.985828462254,-1.1837356651146,0.18937536170199,-6.25073744797582,4.08519128609127e-10,3.60307546717677e-09,"Down"
"KHDC1",21.2261778447961,-1.18364683086061,0.474805744131263,-2.49290756375808,0.0126701826326593,0.0262906289627681,"Down"
"ZNF511",157.191204120614,-1.18290756367558,0.220906554091061,-5.35478708878853,8.56572185297237e-08,5.3330448079137e-07,"Down"
"CENPP",54.8087312831065,-1.18277356452006,0.303980628834099,-3.89095044989058,9.98523241647605e-05,0.000352025085444991,"Down"
"ZWINT",1674.67587946245,-1.18161978759942,0.113705598418066,-10.3919226848876,2.69857490321913e-25,8.49779880955914e-24,"Down"
"TUBA1B",9273.32056563132,-1.18073667064546,0.116398789927665,-10.1438912842583,3.52761219734981e-24,1.05117532103401e-22,"Down"
"UROD",489.425175712704,-1.18004705451437,0.149585011405193,-7.88880545870923,3.05092683229551e-15,4.76180149304603e-14,"Down"
"CHST13",22.1495905032838,-1.17970896859699,0.465734980245439,-2.5330048603506,0.011308938479551,0.0237610940426173,"Down"
"DGCR6L",629.117844857531,-1.1759671388654,0.153096560123495,-7.68121202668964,1.5759039908163e-14,2.29127664929243e-13,"Down"
"E2F2",128.810224112781,-1.17352709566104,0.202233485930437,-5.80283275176644,6.52038225518877e-09,4.8309675244143e-08,"Down"
"LMNB2",2492.70460880451,-1.17215507037696,0.117433749181116,-9.98141572206107,1.83824973060496e-23,5.17725480307235e-22,"Down"
"DECR2",364.314034489183,-1.17137169680997,0.15449612801605,-7.58188384299367,3.40573132883648e-14,4.73740629792537e-13,"Down"
"SIGMAR1",1198.85402215087,-1.17031228252593,0.140307839059617,-8.3410327631706,7.36444860761554e-17,1.32612980458686e-15,"Down"
"PEBP1",1859.27180229341,-1.16916072310365,0.124945448232542,-9.35736947317733,8.17465109238356e-21,1.95894650364901e-19,"Down"
"POLR3K",336.897388163288,-1.1685417109106,0.176903620059894,-6.60552740817271,3.96104612528057e-11,3.9746830334781e-10,"Down"
"PTRH1",147.420272467015,-1.16774949419311,0.241097289290804,-4.84347832208353,1.27585646986658e-06,6.4581216223093e-06,"Down"
"ROGDI",267.031821423617,-1.16617931569133,0.17904016699292,-6.5135066352873,7.34163608390821e-11,7.07246157107007e-10,"Down"
"GLYCTK",52.0331405044562,-1.16575339562003,0.304461781637282,-3.8288989486662,0.000128717841505661,0.000441736228803517,"Down"
"TPX2",3278.62328513871,-1.16294312595263,0.108301711656322,-10.7379939630413,6.74950022990722e-27,2.28625638868722e-25,"Down"
"ZNF497",26.081512619816,-1.16261724030309,0.42737191518552,-2.72038755704948,0.00652054439289117,0.0146744447613764,"Down"
"KIF18B",717.857388814571,-1.16240510846928,0.131134433020449,-8.86422491557207,7.70381018397974e-19,1.63094346344287e-17,"Down"
"C7orf50",2565.40413779179,-1.15975314746067,0.150544661984505,-7.70371484563191,1.32166600984944e-14,1.94190388059121e-13,"Down"
"CETN2",1091.35828083719,-1.15918256409551,0.136658906423968,-8.4823052842182,2.20775377040668e-17,4.22439358847433e-16,"Down"
"MANF",1489.82171801623,-1.15879692482331,0.132051243764931,-8.77535789731843,1.70361186554732e-18,3.53499462101068e-17,"Down"
"ESPL1",362.268053848622,-1.15839011818501,0.149421289651962,-7.75251050826277,9.00933586641765e-15,1.34581652459848e-13,"Down"
