"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"HIST1H1E",25.9216583724386,2.24990431912472,0.499121761914878,4.50772635216901,6.55260106636793e-06,2.92255335106011e-05,"Up"
"ACTBL2",28.4055583043552,2.24670987386837,0.453578545281114,4.9532983807158,7.2965956606828e-07,3.85694784543811e-06,"Up"
"IFI35",2241.4436442653,2.24259315660421,0.117732419173273,19.0482211471733,6.79730143651773e-81,8.19140181768046e-79,"Up"
"BMP2",326.033834873672,2.24240443699008,0.164215198198773,13.6552795452938,1.87767399858511e-42,1.07949028551684e-40,"Up"
"NKX3-1",132.735686635071,2.23835957811742,0.217977570916488,10.2687609954832,9.74481146744003e-25,2.97157474747995e-23,"Up"
"GBP6",11.2054125288148,2.23452130638761,0.671064176374973,3.32981760173564,0.00086902891459993,0.00245470799789969,"Up"
"PCK2",971.935406386966,2.23184645539018,0.146821636393376,15.201073290114,3.47874316309061e-52,2.46322531429461e-50,"Up"
"BACH2",209.448364961511,2.22704862030831,0.187589305984252,11.8719380543754,1.65586603339819e-32,7.23099965037616e-31,"Up"
"TRIM21",890.68480821211,2.22682488056459,0.132927729066356,16.7521471720395,5.46188230371413e-63,4.88955506517494e-61,"Up"
"GLP2R",8.93732906560797,2.22260855183234,0.817913273996343,2.71741347462503,0.00657943560253085,0.0147910433016178,"Up"
"PATL2",12.089802857278,2.21947966791637,0.654607909755257,3.39054819662382,0.000697529884045425,0.00200599863165244,"Up"
"LIFR",226.544339456575,2.21856744855472,0.212151655700316,10.4574599770678,1.35437721950372e-25,4.31918821680411e-24,"Up"
"PHF11",302.782218630716,2.21668374460595,0.168660008343029,13.1429125753246,1.86892137310622e-39,1.0052871918086e-37,"Up"
"COX6B2",27.2877548228231,2.21413365710832,0.424589177979831,5.2147670546928,1.84048373852017e-07,1.08651826165206e-06,"Up"
"PML",2907.62070401042,2.21372043850765,0.123239060110791,17.9628150078192,3.80986781480173e-72,3.81992586583281e-70,"Up"
"HIST1H4E",26.9718783756366,2.20388887041607,0.502165143039626,4.38877309778181,1.1399192454693e-05,4.87597539367464e-05,"Up"
"MKX",15.0955715688631,2.20327114223652,0.571585880774438,3.85466334341801,0.000115888988839248,0.000402560060178019,"Up"
"PPM1K",396.729374447995,2.19780306972269,0.186756049974648,11.7683098888686,5.68520868912231e-32,2.4318334641901e-30,"Up"
"IL23A",59.9852608888073,2.1940036050711,0.306597285953045,7.15597856077275,8.30781277041473e-13,1.01089143156901e-11,"Up"
"C1R",259.335231145807,2.1935793967042,0.179413170209588,12.2264123316125,2.24643098026964e-34,1.0544763848584e-32,"Up"
"MAST4",197.942551585104,2.18935758086455,0.201175396736019,10.8828296918306,1.39174263649589e-27,4.87226549251479e-26,"Up"
"AHRR",33.9421603098282,2.18680492743193,0.394966467451036,5.53668502935134,3.08250167610735e-08,2.06262645524044e-07,"Up"
"TMEM40",16.500955651578,2.18415301330018,0.541973970266267,4.02999614949611,5.57777665616604e-05,0.000208426579701041,"Up"
"CACNA1I",14.8891767907897,2.1821566726371,0.63056744841988,3.4606237256701,0.000538925516894874,0.00158851211271013,"Up"
"TRIM5",1225.14997250496,2.17753502615236,0.13013906114041,16.7323707968277,7.6146011923254e-63,6.72068991150805e-61,"Up"
"DLL1",10.4570065613236,2.17643902259959,0.673002237434343,3.23392538915878,0.00122101349264815,0.00334052872808541,"Up"
"RP1L1",10.2943680238703,2.16470668787422,0.684862056144402,3.16079226240239,0.00157340669241658,0.00418317905728828,"Up"
"BIRC3",2608.55742100248,2.15148367650765,0.155699820992221,13.8181512528209,1.9809216936182e-43,1.17662993299132e-41,"Up"
"EIF2AK2",1463.13171537911,2.14691617027248,0.144454923921212,14.8621875391624,5.79999302375292e-50,3.95061481340736e-48,"Up"
"FUT3",356.481802602772,2.14432089931411,0.154989100712352,13.8353012531753,1.56081196379081e-43,9.31507444866202e-42,"Up"
"SULT1C2",36.245101745495,2.14286590213429,0.380471781270957,5.632128340704,1.77999138902834e-08,1.2359352952184e-07,"Up"
"KIF21B",241.051355417172,2.13664440124198,0.190740946134479,11.2018129538666,3.99473597833617e-29,1.5080128318219e-27,"Up"
"TDRD7",1013.26653277801,2.13436633350119,0.123242976461057,17.3183608087851,3.41960570753152e-67,3.19835211436511e-65,"Up"
"CPXM1",15.9986969478896,2.13380828089155,0.554581904015242,3.84759810127686,0.000119281519200603,0.000412857022960828,"Up"
"APOBEC3G",360.607522715384,2.1250974638437,0.154897330091072,13.7193937596874,7.77124627388846e-43,4.53009439770438e-41,"Up"
"VAV1",7.94116118918512,2.12336162186766,0.760322538380099,2.79271166469901,0.005226825912467,0.0120596114066548,"Up"
"XRN1",986.685074159137,2.12043786413754,0.140036682365156,15.1420172795036,8.5548763431572e-52,5.95657028937717e-50,"Up"
"C6orf222",84.7717145134431,2.12001686364772,0.269881784353444,7.85535366429656,3.98645677530198e-15,6.16057494017998e-14,"Up"
"DEPDC7",114.450462273446,2.1200147941537,0.227706023636298,9.31031494160156,1.2745385720094e-20,3.03108006128915e-19,"Up"
"DEFB4A",39.2433419641845,2.11841747360743,0.353097373239852,5.99952770582758,1.97892263745637e-09,1.59190227312199e-08,"Up"
"RASGEF1B",182.351973587727,2.11828932783387,0.192976914187241,10.976905381431,4.93542149568915e-28,1.78103511699755e-26,"Up"
"ZC3H12C",309.305661602306,2.11433651059642,0.163455350715859,12.9352541922709,2.84679964907002e-38,1.48045394198318e-36,"Up"
"RHCG",21.0797461777971,2.10999180049381,0.508730184050732,4.14756557924896,3.36029234855593e-05,0.000130831140119452,"Up"
"NPTX1",22.3209989416427,2.10646986466695,0.492264782556466,4.27913988428641,1.87616926635484e-05,7.64932642004724e-05,"Up"
"EGR3",21.5450924709693,2.10253497771224,0.520740503968298,4.03758678591332,5.40038688479526e-05,0.000202462006662097,"Up"
"SRGN",11.0726006223712,2.09957276827207,0.639492394012151,3.28318645840246,0.00102640752069557,0.00285232050041632,"Up"
"PARP10",2381.1328006931,2.09822059973481,0.135604787841392,15.4730569114489,5.2741853524656e-54,3.95816557020667e-52,"Up"
"DUSP8",552.642262983832,2.09380823974554,0.164516720884764,12.727023906659,4.18488625165708e-37,2.1063927466674e-35,"Up"
"IL18R1",23.0045556603383,2.09276904918579,0.482754758735521,4.33505628130395,1.4572283418015e-05,6.10205239151293e-05,"Up"
"SPRR2A",7.85657878948586,2.0885818270928,0.816187511702125,2.55894852242612,0.0104989286811841,0.0222456590298024,"Up"
"JAK2",123.619017116298,2.08603224581846,0.231985244647736,8.9920902037802,2.42572506047163e-19,5.32427533850979e-18,"Up"
"PRG2",9.70227156184261,2.08175822292934,0.729340907026949,2.85430064716283,0.00431316920541052,0.0102303084124546,"Up"
"BEST3",23.9652530007364,2.07768280723688,0.453684578170041,4.5795755624256,4.65920444582366e-06,2.13740151242709e-05,"Up"
"AMOTL2",4839.25400185371,2.07480918311696,0.108660121648737,19.0944861061738,2.80604933428839e-81,3.48200161451846e-79,"Up"
"BCL3",501.53108700208,2.07304704517083,0.189651527555076,10.9308217650333,8.21015190843045e-28,2.91495280080337e-26,"Up"
"ZNF267",678.433527061884,2.06451105672573,0.163784154399477,12.6050719881625,1.97991743939367e-36,9.84694653488922e-35,"Up"
"RASGRP1",337.661137906869,2.06053922280235,0.164131009124071,12.5542347774437,3.76806397245316e-36,1.84473225651389e-34,"Up"
"NEAT1",2266.02976314246,2.05750569662933,0.110381564465369,18.6399396184936,1.52412737706738e-77,1.67560424708644e-75,"Up"
"APOBEC3D",51.0630000456118,2.0573304062941,0.310844944822949,6.61851009822892,3.62837127067516e-11,3.66138302217164e-10,"Up"
"KRT6B",322.061507230619,2.05411466770452,0.195331282693706,10.5160557969894,7.28601180581488e-26,2.34142528108405e-24,"Up"
"BRE-AS1",19.6604267521654,2.0532162568995,0.503764788636402,4.0757438852707,4.58674807249291e-05,0.000174004313883962,"Up"
"IL15RA",849.630120356994,2.05076144247521,0.145987203073458,14.0475425194858,7.97538584605274e-45,4.94829261428609e-43,"Up"
"KRT81",15.1940192733858,2.05004670100116,0.641199389742171,3.19720625720729,0.00138765663966529,0.00374413362000539,"Up"
"NFKBIZ",2491.48699211538,2.0421774041171,0.149117557652427,13.6950835050367,1.08635391315444e-42,6.27431962837079e-41,"Up"
"NCALD",17.1099151644855,2.04212016250358,0.515606108050612,3.96062057958229,7.4755232832607e-05,0.00027086074966495,"Up"
"SSTR2",54.0065009423311,2.03576126278043,0.309415465591735,6.57937785652433,4.72420809800206e-11,4.68756505030002e-10,"Up"
"CPED1",9.62913109090055,2.03280219724553,0.698898786873132,2.90857880343486,0.0036307565860762,0.00876298417728007,"Up"
"ZNF382",18.2388381116225,2.03139611090452,0.512736085927286,3.96187466936471,7.4363574901798e-05,0.000269519573234307,"Up"
"RAB30",28.7170390734482,2.02927712354385,0.407278973176378,4.98252366852496,6.2760311093452e-07,3.35473577903544e-06,"Up"
"C2orf16",11.0594280893194,2.02562259925476,0.67171514138713,3.01559764615658,0.0025647334287949,0.00645069316939324,"Up"
