"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"MIR210HG",19.0967648590794,-1.4245758968052,0.518938647388518,-2.74517210073709,0.00604791720653841,0.0232220090965882,"Down"
"FAM86FP",18.8809989348223,-1.42394105144083,0.525185106906854,-2.71131270234855,0.00670173910483661,0.0252366918807987,"Down"
"VIM",2011.39931262442,-1.42303779063159,0.0941954847165405,-15.1072824235035,1.44997427434302e-51,3.9933609673838e-49,"Down"
"RASGRP3",27.0010596320734,-1.42198286933108,0.440496702847752,-3.22813510325539,0.00124600111400073,0.00613034571638687,"Down"
"SMARCA2",105.359841185448,-1.41222239639255,0.233722941223024,-6.04229259225765,1.51939603082169e-09,2.64921454697802e-08,"Down"
"SORL1",80.1478462985676,-1.40925871905253,0.255735860111724,-5.51060269153046,3.57607100683552e-08,4.96389787638406e-07,"Down"
"CDH4",54.2937346472347,-1.3958674563074,0.314530700809528,-4.43793706851116,9.08251635174542e-06,7.95820196315625e-05,"Down"
"LPIN1",197.461805417601,-1.39433198466352,0.180343618418562,-7.73152938202335,1.06262143512319e-14,3.45223768118575e-13,"Down"
"HSPG2",2021.26944830735,-1.39286237780284,0.126818527338789,-10.9831142738465,4.60760371513215e-28,4.32829006356367e-26,"Down"
"TSPAN18",19.602417097621,-1.38788374828206,0.511671772508228,-2.71244931390024,0.00667879946341429,0.0251659489731512,"Down"
"CD82",36.5346761152558,-1.3866560467912,0.37414886526829,-3.7061613050647,0.000210424310915534,0.00129965433214804,"Down"
"SLC1A4",55.4348042019634,-1.38550337733607,0.302899586331179,-4.57413426712709,4.78193121517075e-06,4.467805895562e-05,"Down"
"CAV1",1140.98144115855,-1.38382173314891,0.108955073801879,-12.7008471002022,5.84931136666719e-37,8.97239938497127e-35,"Down"
"DKK3",109.512277018185,-1.3832505615348,0.237612309200396,-5.82146003374007,5.83357561966483e-09,9.16877682997385e-08,"Down"
"CSRP1",996.079628112565,-1.38307182638497,0.110399000283748,-12.5279379598565,5.2510234204199e-36,7.4861060951351e-34,"Down"
"TUBA1A",647.167339999732,-1.3805422399522,0.126414481202173,-10.920760239045,9.17247941759519e-28,8.42061405927413e-26,"Down"
"HABP2",18.4903129035385,-1.37390546164976,0.515309018205342,-2.66617779450986,0.00767191076134493,0.0283008263640724,"Down"
"HOGA1",39.8703017991142,-1.36866315323802,0.394456078318016,-3.46974790976495,0.000520947059781723,0.00288784833963171,"Down"
"TSPAN8",21.0223012480239,-1.3593829298947,0.486700360337747,-2.79305922221088,0.00522121319901122,0.0205490943636304,"Down"
"IGFBP6",424.006166727919,-1.35864535865275,0.149513769144809,-9.08709188741576,1.01723409780689e-19,5.29049047091153e-18,"Down"
"FDPS",842.28506092515,-1.35753997652964,0.117697103845251,-11.5341833586197,8.87251375410841e-31,9.59974300645408e-29,"Down"
"NRXN3",25.0697082196284,-1.35596749985027,0.464160637704359,-2.92133237871397,0.00348537770151253,0.0146703046151194,"Down"
"AXL",424.950154759082,-1.35057993508982,0.135995224249036,-9.93108355493881,3.04923776574321e-23,2.11146647115864e-21,"Down"
"TUBA4A",321.680056530768,-1.34633397891528,0.156684555813422,-8.5926399824529,8.49935242286944e-18,3.77271621466417e-16,"Down"
"ANXA2P2",92.4932829170174,-1.34477712754013,0.256948657903955,-5.23364137610244,1.6620277466115e-07,2.08062523072708e-06,"Down"
"CACNG4",43.5210867058396,-1.34362576854313,0.350693780039886,-3.83133618278122,0.000127449220024599,0.000837089240248286,"Down"
"CPE",50.6764919549921,-1.34215002098826,0.317463331964911,-4.22773242087879,2.36058282044273e-05,0.00018782365474803,"Down"
"ZNF488",36.6114496735051,-1.33953001399794,0.391078588556794,-3.42521951646916,0.000614302861375488,0.0033411678968349,"Down"
